RecordingTimestamp	GazePointX (ADCSpx)	GazePointY (ADCSpx)	IRMarkerID	
280933	303	217	11, 13, 14, 15, 17, 18, 29	
280967	304	217	11, 13, 14, 15, 18, 29	
281000	304	218	11, 13, 14, 15, 18, 29	
281033	304	218	11, 13, 14, 15, 17, 18, 29	
281067	307	215	11, 13, 14, 15, 18, 29	
281100	335	202	11, 13, 14, 15, 18, 29	
281133	339	191	11, 13, 14, 15, 17, 18, 29	
281167	343	193	11, 13, 14, 15, 18, 29	
281200	346	194	11, 13, 14, 15, 18, 29	
281233	311	182	11, 13, 14, 15, 17, 18, 29	
281267	259	154	11, 13, 14, 15, 18, 29	
281300	261	154	11, 13, 14, 15, 18, 29	
281333	265	158	11, 13, 14, 15, 17, 18, 29	
281367	265	158	11, 13, 14, 15, 18, 29	
281400	265	159	11, 13, 14, 15, 18, 29	
281433	265	159	11, 13, 14, 15, 17, 18, 29	
281467	267	160	11, 13, 14, 15, 18, 29	
281500	265	159	11, 13, 14, 15, 18, 29	
281533	266	160	11, 13, 14, 15, 17, 18, 29	
281567	268	161	11, 13, 14, 15, 18, 29	
281600	268	161	11, 13, 14, 15, 18, 29	
281633	266	161	11, 13, 14, 15, 17, 18, 29	
281667	265	160	11, 13, 14, 15, 18, 29	
281700	266	161	11, 13, 14, 15, 18, 29	
281733	267	161	11, 13, 14, 15, 17, 18, 29	
281767	267	161	11, 13, 14, 15, 18, 29	
281800	259	154	11, 13, 14, 15, 18, 29	
281833	297	170	11, 13, 14, 15, 17, 18, 29	
281867	296	169	11, 13, 14, 15, 18, 29	
281900	298	171	11, 13, 14, 15, 18, 29	
281933	299	172	11, 13, 14, 15, 17, 18, 29	
281967	298	172	11, 13, 14, 15, 18, 29	
282000	299	173	11, 13, 14, 15, 18, 29	
282033	299	173	11, 13, 14, 15, 17, 18, 29	
282067	297	171	11, 13, 14, 15, 18, 29	
282100	296	172	11, 13, 14, 15, 18, 29	
282133	294	172	11, 13, 14, 15, 17, 18, 29	
282167	293	173	11, 13, 14, 15, 18, 29	
282200	284	175	11, 13, 14, 15, 18, 29	
282233	266	243	11, 13, 14, 15, 17, 18, 29	
282267			11, 13, 14, 15, 18, 29	
282300			11, 13, 14, 15, 18, 29	
282333	249	266	11, 13, 14, 15, 17, 18, 29	
282367	285	174	11, 13, 14, 15, 18, 29	
282400	289	174	11, 13, 14, 15, 18, 29	
282433	277	169	11, 13, 14, 15, 17, 18, 29	
282467	272	165	11, 13, 14, 15, 18, 29	
282500	273	166	11, 13, 14, 15, 18, 29	
282533	275	166	11, 13, 14, 15, 17, 18, 29	
282567	275	166	11, 13, 14, 15, 18, 29	
282600	276	167	11, 13, 14, 15, 18, 29	
282633	278	167	11, 13, 14, 15, 17, 18, 29	
282667	318	180	11, 13, 14, 15, 18, 29	
282700	316	180	11, 13, 14, 15, 18, 29	
282733	319	183	11, 13, 14, 15, 17, 18, 29	
282767	320	184	11, 13, 14, 15, 18, 29	
282800	320	184	11, 13, 14, 15, 18, 29	
282833	320	185	11, 13, 14, 15, 17, 18, 29	
282867	290	218	11, 13, 14, 15, 18, 29	
282900	283	237	11, 13, 14, 15, 18, 29	
282933	282	237	11, 13, 14, 15, 17, 18, 29	
282967	283	239	11, 13, 14, 15, 18, 29	
283000	283	239	11, 13, 14, 15, 18, 29	
283033	284	240	11, 13, 14, 15, 17, 18, 29	
283067	285	241	11, 13, 14, 15, 18, 29	
283100	284	240	11, 13, 14, 15, 18, 29	
283133	287	242	11, 13, 14, 15, 17, 18, 29	
283167	286	240	11, 13, 14, 15, 18, 29	
283200	287	242	11, 13, 14, 15, 18, 29	
283233	286	241	11, 13, 14, 15, 17, 18, 29	
283267	304	204	11, 13, 14, 15, 18, 29	
283300	291	164	11, 13, 14, 15, 18, 29	
283333	291	165	11, 13, 14, 15, 17, 18, 29	
283367	294	167	11, 13, 14, 15, 18, 29	
283400	295	169	11, 13, 14, 15, 18, 29	
283433	297	171	11, 13, 14, 15, 17, 18, 29	
283467	299	171	11, 13, 14, 15, 18, 29	
283500	291	169	11, 13, 14, 15, 18, 29	
283533	356	181	11, 13, 14, 15, 17, 18, 29	
283567	353	180	11, 13, 14, 15, 18, 29	
283600	355	181	11, 13, 14, 15, 18, 29	
283633	355	182	11, 13, 14, 15, 17, 18, 29	
283667	358	184	11, 13, 14, 15, 18, 29	
283700	359	186	11, 13, 14, 15, 18, 29	
283733	359	185	11, 13, 14, 15, 17, 18, 29	
283767	360	187	11, 13, 14, 15, 18, 29	
283800	360	187	11, 13, 14, 15, 18, 29	
283833	360	187	11, 13, 14, 15, 17, 18, 29	
283867	361	188	11, 13, 14, 15, 18, 29	
283900	361	189	11, 13, 14, 15, 18, 29	
283933	353	184	11, 13, 14, 15, 17, 18, 29	
283967	427	214	11, 13, 14, 15, 18, 29	
284000	423	213	11, 13, 14, 15, 18, 29	
284033	423	213	11, 13, 14, 15, 17, 18, 29	
284067	424	214	11, 13, 14, 15, 18, 29	
284100	425	215	11, 13, 14, 15, 18, 29	
284133	465	208	11, 13, 14, 15, 17, 18, 29	
284167	514	214	11, 13, 14, 15, 18, 29	
284200	516	215	11, 13, 14, 15, 18, 29	
284233	513	215	11, 13, 14, 15, 17, 18, 29	
284267	516	217	11, 13, 14, 15, 18, 29	
284300	516	217	11, 13, 14, 15, 18, 29	
284333	518	219	11, 13, 14, 15, 17, 18, 29	
284367	519	220	11, 13, 14, 15, 18, 29	
284400	450	202	11, 13, 14, 15, 18, 29	
284433	386	192	11, 13, 14, 15, 17, 18, 29	
284467	386	191	11, 13, 14, 15, 18, 29	
284500	388	191	11, 13, 14, 15, 18, 29	
284533	389	191	11, 13, 14, 15, 17, 18, 29	
284567	392	193	11, 13, 14, 15, 18, 29	
284600	392	193	11, 13, 14, 15, 18, 29	
284633	393	193	11, 13, 14, 15, 17, 18, 29	
284667	395	195	11, 13, 14, 15, 18, 29	
284700	342	183	11, 13, 14, 15, 18, 29	
284733	240	151	11, 13, 14, 15, 17, 18, 29	
284767	247	155	11, 13, 14, 15, 18, 29	
284800	249	156	11, 13, 14, 15, 18, 29	
284833	251	157	11, 13, 14, 15, 18, 29	
284867	253	159	11, 13, 14, 15, 17, 18, 29	
284900	255	160	11, 13, 14, 15, 18, 29	
284933	164	116	11, 13, 14, 15, 18, 29	
284967	136	129	11, 13, 14, 15, 17, 18, 29	
285000	138	129	11, 13, 14, 15, 18, 29	
285033	140	128	11, 13, 14, 15, 18, 29	
285067				
285100	146	132	11, 13, 14, 15, 18, 29	
285133	148	131	11, 13, 14, 15, 18, 29	
285167	150	133	11, 13, 14, 15, 17, 18, 29	
285200				
285233			11, 13, 14, 15, 18, 29	
285267	152	135	11, 13, 14, 15, 17, 18, 29	
285300	150	136	11, 13, 14, 15, 18, 29	
285333	141	142	11, 13, 14, 15, 18, 29	
285367			11, 13, 14, 15, 17, 18, 29	
285400			11, 13, 14, 15, 18, 29	
285433	283	291	11, 13, 14, 15, 18, 29	
285467	288	148	11, 13, 14, 15, 18, 29	
285500	292	146	11, 13, 14, 15, 17, 18, 29	
285533	297	148	11, 13, 14, 15, 18, 29	
285567	302	150	11, 13, 14, 15, 18, 29	
285600			11, 13, 14, 15, 17, 18, 29	
285633	172	148	11, 13, 14, 15, 18, 29	
285667	174	148	11, 13, 14, 15, 18, 29	
285700	177	149	11, 13, 14, 15, 17, 18, 29	
285733	176	149	11, 13, 14, 15, 18, 29	
285767	176	150	11, 13, 14, 15, 18, 29	
285800	174	150	11, 13, 14, 15, 17, 18, 29	
285833	172	150	11, 13, 14, 15, 18, 29	
285867	170	150	11, 13, 14, 15, 18, 29	
285900	170	151	11, 13, 14, 15, 17, 18, 29	
285933	169	151	11, 13, 14, 15, 18, 29	
285967	169	153	11, 13, 14, 15, 18, 29	
286000	176	151	11, 13, 14, 15, 17, 18, 29	
286033	176	150	11, 13, 14, 15, 18, 29	
286067	176	151	11, 13, 14, 15, 18, 29	
286100	177	151	11, 13, 14, 15, 17, 18, 29	
286133	176	152	11, 13, 14, 15, 18, 29	
286167	175	153	11, 13, 14, 15, 18, 29	
286200	176	154	11, 13, 14, 15, 17, 18, 29	
286233	167	149	11, 13, 14, 15, 18, 29	
286267	276	138	11, 13, 14, 15, 18, 29	
286300	272	140	11, 13, 14, 15, 17, 18, 29	
286333	277	147	11, 13, 14, 15, 18, 29	
286367	270	148	11, 13, 14, 15, 18, 29	
286400			11, 13, 14, 15, 17, 18, 29	
286433			11, 13, 14, 15, 18, 29	
286467			11, 13, 14, 15, 18, 29	
286500	262	241	11, 13, 14, 15, 17, 18, 29	
286533	264	147	11, 13, 14, 15, 18, 29	
286567	273	148	11, 13, 14, 15, 18, 29	
286600	277	148	11, 13, 14, 15, 17, 18, 29	
286633	280	148	11, 13, 14, 15, 18, 29	
286667	269	142	11, 13, 14, 15, 18, 29	
286700	372	169	11, 13, 14, 15, 17, 18, 29	
286733	363	169	11, 13, 14, 15, 18, 29	
286767	364	169	11, 13, 14, 15, 18, 29	
286800	366	170	11, 13, 14, 15, 17, 18, 29	
286833	367	170	11, 13, 14, 15, 18, 29	
286867	367	169	11, 13, 14, 15, 18, 29	
286900	367	170	11, 13, 14, 15, 17, 18, 29	
286933	370	173	11, 13, 14, 15, 18, 29	
286967	369	173	11, 13, 14, 15, 18, 29	
287000	370	173	11, 13, 14, 15, 17, 18, 29	
287033	316	159	11, 13, 14, 15, 18, 29	
287067	327	160	11, 13, 14, 15, 18, 29	
287100	326	160	11, 13, 14, 15, 17, 18, 29	
287133	327	161	11, 13, 14, 15, 18, 29	
287167	328	162	11, 13, 14, 15, 18, 29	
287200	327	162	11, 13, 14, 15, 17, 18, 29	
287233	328	163	11, 13, 14, 15, 18, 29	
287267	328	163	11, 13, 14, 15, 18, 29	
287300	329	164	11, 13, 14, 15, 17, 18, 29	
287333	333	165	11, 13, 14, 15, 18, 29	
287367	332	165	11, 13, 14, 15, 18, 29	
287400	332	164	11, 13, 14, 15, 18, 29	
287433	331	163	11, 13, 14, 15, 17, 18, 29	
287467	326	160	11, 13, 14, 15, 18, 29	
287500	315	157	11, 13, 14, 15, 18, 29	
287533			11, 13, 14, 15, 17, 18, 29	
287567			11, 13, 14, 15, 18, 29	
287600	300	294	11, 13, 14, 15, 18, 29	
287633	309	142	11, 13, 14, 15, 17, 18, 29	
287667	311	134	11, 13, 14, 15, 18, 29	
287700	311	132	11, 13, 14, 15, 18, 29	
287733	315	135	11, 13, 14, 15, 17, 18, 29	
287767	316	136	11, 13, 14, 15, 18, 29	
287800	315	135	11, 13, 14, 15, 18, 29	
287833	316	135	11, 13, 14, 15, 17, 18, 29	
287867	318	135	11, 13, 14, 15, 18, 29	
287900	319	136	11, 13, 14, 15, 18, 29	
287933	321	137	11, 13, 14, 15, 17, 18, 29	
287967	320	134	11, 13, 14, 15, 18, 29	
288000	321	135	11, 13, 14, 15, 18, 29	
288033	322	135	11, 13, 14, 15, 17, 18, 29	
288067	321	134	11, 13, 14, 15, 18, 29	
288100	278	132	11, 13, 14, 15, 18, 29	
288133	275	127	11, 13, 14, 15, 17, 18, 29	
288167	275	127	11, 13, 14, 15, 18, 29	
288200	276	128	11, 13, 14, 15, 18, 29	
288233	276	128	11, 13, 14, 15, 17, 18, 29	
288267	274	127	11, 13, 14, 15, 18, 29	
288300	275	128	11, 13, 14, 15, 18, 29	
288333	275	129	11, 13, 14, 15, 17, 18, 29	
288367	272	128	11, 13, 14, 15, 18, 29	
288400	318	152	11, 13, 14, 15, 18, 29	
288433	318	152	11, 13, 14, 15, 17, 18, 29	
288467	318	152	11, 13, 14, 15, 18, 29	
288500	320	154	11, 13, 14, 15, 18, 29	
288533	320	155	11, 13, 14, 15, 17, 18, 29	
288567	308	151	11, 13, 14, 15, 18, 29	
288600	387	155	11, 13, 14, 15, 18, 29	
288633	386	155	11, 13, 14, 15, 18, 29	
288667	380	151	11, 13, 14, 15, 17, 18, 29	
288700	379	151	11, 13, 14, 15, 18, 29	
288733	377	151	11, 13, 14, 15, 18, 29	
288767	376	151	11, 13, 14, 15, 17, 18, 29	
288800	369	148	11, 13, 14, 15, 18, 29	
288833	485	153	11, 13, 14, 15, 18, 29	
288867	477	147	11, 13, 14, 15, 17, 18, 29	
288900	477	149	11, 13, 14, 15, 18, 29	
288933	476	149	11, 13, 14, 15, 18, 29	
288967	481	152	11, 13, 14, 15, 17, 18, 29	
289000	372	152	11, 13, 14, 15, 18, 29	
289033	339	129	11, 13, 14, 15, 18, 29	
289067	342	131	11, 13, 14, 15, 17, 18, 29	
289100	344	132	11, 13, 14, 15, 18, 29	
289133	346	134	11, 13, 14, 15, 18, 29	
289167	348	136	11, 13, 14, 15, 17, 18, 29	
289200	339	135	11, 13, 14, 15, 18, 29	
289233	297	291	11, 13, 14, 15, 18, 29	
289267			11, 13, 14, 15, 18, 29	
289300			11, 13, 14, 15, 17, 18, 29	
289333	276	217	11, 13, 14, 15, 18, 29	
289367	300	175	11, 13, 14, 15, 18, 29	
289400	296	166	11, 13, 14, 15, 17, 18, 29	
289433	292	159	11, 13, 14, 15, 18, 29	
289467	293	158	11, 13, 14, 15, 18, 29	
289500	294	157	11, 13, 14, 15, 17, 18, 29	
289533	297	159	11, 13, 14, 15, 18, 29	
289567	298	159	11, 13, 14, 15, 18, 29	
289600	307	167	11, 13, 14, 15, 17, 18, 29	
289633	313	175	11, 13, 14, 15, 18, 29	
289667	312	174	11, 13, 14, 15, 18, 29	
289700	313	174	11, 13, 14, 15, 17, 18, 29	
289733	314	175	11, 13, 14, 15, 18, 29	
289767	314	175	11, 13, 14, 15, 18, 29	
289800	315	175	11, 13, 14, 15, 17, 18, 29	
289833	315	175	11, 13, 14, 15, 18, 29	
289867	316	176	11, 13, 14, 15, 18, 29	
289900	316	175	11, 13, 14, 15, 17, 18, 29	
289933	317	176	11, 13, 14, 15, 18, 29	
289967	317	176	11, 13, 14, 15, 18, 29	
290000	317	176	11, 13, 14, 15, 17, 18, 29	
290033	318	176	11, 13, 14, 15, 18, 29	
290067	324	182	11, 13, 14, 15, 18, 29	
290100	333	253	11, 13, 14, 15, 17, 18, 29	
290133	333	250	11, 13, 14, 15, 18, 29	
290167	333	252	11, 13, 14, 15, 18, 29	
290200	332	252	11, 13, 14, 15, 17, 18, 29	
290233	333	253	11, 13, 14, 15, 18, 29	
290267	334	252	11, 13, 14, 15, 18, 29	
290300	334	253	11, 13, 14, 15, 17, 18, 29	
290333	342	258	11, 13, 14, 15, 18, 29	
290367	252	188	11, 13, 14, 15, 18, 29	
290400	255	188	11, 13, 14, 15, 17, 18, 29	
290433	255	184	11, 13, 14, 15, 18, 29	
290467	247	196	11, 13, 14, 15, 18, 29	
290500			11, 13, 14, 15, 17, 18, 29	
290533			11, 13, 14, 15, 18, 29	
290567	236	276	11, 13, 14, 15, 18, 29	
290600	247	187	11, 13, 14, 15, 17, 18, 29	
290633	253	184	11, 13, 14, 15, 18, 29	
290667	254	182	11, 13, 14, 15, 18, 29	
290700	257	183	11, 13, 14, 15, 17, 18, 29	
290733	260	184	11, 13, 14, 15, 18, 29	
290767	260	183	11, 13, 14, 15, 18, 29	
290800	263	183	11, 13, 14, 15, 18, 29	
290833	264	184	11, 13, 14, 15, 17, 18, 29	
290867	250	179	11, 13, 14, 15, 18, 29	
290900	343	258	11, 13, 14, 15, 18, 29	
290933	339	251	11, 13, 14, 15, 17, 18, 29	
290967	342	253	11, 13, 14, 15, 18, 29	
291000	343	255	11, 13, 14, 15, 18, 29	
291033	345	256	11, 13, 14, 15, 17, 18, 29	
291067	290	307	11, 13, 14, 15, 18, 29	
291100	276	332	11, 13, 14, 15, 18, 29	
291133	272	330	11, 13, 14, 15, 17, 18, 29	
291167	275	333	11, 13, 14, 15, 18, 29	
291200	275	333	11, 13, 14, 15, 18, 29	
291233	278	334	11, 13, 14, 15, 17, 18, 29	
291267	279	336	11, 13, 14, 15, 18, 29	
291300	281	336	11, 13, 14, 15, 18, 29	
291333	281	337	11, 13, 14, 15, 17, 18, 29	
291367	338	301	11, 13, 14, 15, 18, 29	
291400	347	279	11, 13, 14, 15, 18, 29	
291433	349	280	11, 13, 14, 15, 17, 18, 29	
291467	330	202	11, 13, 14, 15, 18, 29	
291500	323	173	11, 13, 14, 15, 18, 29	
291533	324	174	11, 13, 14, 15, 17, 18, 29	
291567	326	176	11, 13, 14, 15, 18, 29	
291600	325	176	11, 13, 14, 15, 18, 29	
291633	327	177	11, 13, 14, 15, 17, 18, 29	
291667	327	177	11, 13, 14, 15, 18, 29	
291700	328	178	11, 13, 14, 15, 18, 29	
291733	329	179	11, 13, 14, 15, 17, 18, 29	
291767	329	178	11, 13, 14, 15, 18, 29	
291800	329	178	11, 13, 14, 15, 18, 29	
291833	331	179	11, 13, 14, 15, 17, 18, 29	
291867	331	179	11, 13, 14, 15, 18, 29	
291900	331	180	11, 13, 14, 15, 18, 29	
291933	328	178	11, 13, 14, 15, 17, 18, 29	
291967	328	179	11, 13, 14, 15, 18, 29	
292000	292	181	11, 13, 14, 15, 18, 29	
292033	269	167	11, 13, 14, 15, 17, 18, 29	
292067	270	166	11, 13, 14, 15, 18, 29	
292100	266	166	11, 13, 14, 15, 18, 29	
292133	312	209	11, 13, 14, 15, 17, 18, 29	
292167			11, 13, 14, 15, 18, 29	
292200			11, 13, 14, 15, 18, 29	
292233	274	276	11, 13, 14, 15, 17, 18, 29	
292267	307	178	11, 13, 14, 15, 18, 29	
292300	309	176	11, 13, 14, 15, 18, 29	
292333	305	175	11, 13, 14, 15, 18, 29	
292367	306	176	11, 13, 14, 15, 17, 18, 29	
292400	306	177	11, 13, 14, 15, 18, 29	
292433	311	178	11, 13, 14, 15, 18, 29	
292467	239	166	11, 13, 14, 15, 17, 18, 29	
292500	243	162	11, 13, 14, 15, 18, 29	
292533	245	165	11, 13, 14, 15, 18, 29	
292567	246	166	11, 13, 14, 15, 17, 18, 29	
292600	247	167	11, 13, 14, 15, 18, 29	
292633	248	167	11, 13, 14, 15, 18, 29	
292667	250	167	11, 13, 14, 15, 17, 18, 29	
292700	248	166	11, 13, 14, 15, 18, 29	
292733	272	188	11, 13, 14, 15, 18, 29	
292767	268	187	11, 13, 14, 15, 17, 18, 29	
292800	270	188	11, 13, 14, 15, 18, 29	
292833	271	189	11, 13, 14, 15, 18, 29	
292867	273	190	11, 13, 14, 15, 17, 18, 29	
292900	274	191	11, 13, 14, 15, 18, 29	
292933	273	192	11, 13, 14, 15, 18, 29	
292967	275	193	11, 13, 14, 15, 17, 18, 29	
293000	278	194	11, 13, 14, 15, 18, 29	
293033	295	183	11, 13, 14, 15, 18, 29	
293067	332	148	11, 13, 14, 15, 17, 18, 29	
293100	332	149	11, 13, 14, 15, 18, 29	
293133	333	151	11, 13, 14, 15, 18, 29	
293167	332	152	11, 13, 14, 15, 17, 18, 29	
293200	335	153	11, 13, 14, 15, 18, 29	
293233	295	167	11, 13, 14, 15, 18, 29	
293267	270	188	11, 13, 14, 15, 17, 18, 29	
293300	270	189	11, 13, 14, 15, 18, 29	
293333	271	192	11, 13, 14, 15, 18, 29	
293367	272	191	11, 13, 14, 15, 17, 18, 29	
293400	272	193	11, 13, 14, 15, 18, 29	
293433	273	193	11, 13, 14, 15, 18, 29	
293467	271	193	11, 13, 14, 15, 17, 18, 29	
293500	269	195	11, 13, 14, 15, 18, 29	
293533	266	193	11, 13, 14, 15, 18, 29	
293567			11, 13, 14, 15, 17, 18, 29	
293600			11, 13, 14, 15, 18, 29	
293633	285	269	11, 13, 14, 15, 18, 29	
293667	287	161	11, 13, 14, 15, 17, 18, 29	
293700	290	160	11, 13, 14, 15, 18, 29	
293733	293	159	11, 13, 14, 15, 18, 29	
293767	298	161	11, 13, 14, 15, 17, 18, 29	
293800	301	161	11, 13, 14, 15, 18, 29	
293833	295	159	11, 13, 14, 15, 18, 29	
293867	403	181	11, 13, 14, 15, 17, 18, 29	
293900	406	178	11, 13, 14, 15, 18, 29	
293933	410	182	11, 13, 14, 15, 18, 29	
293967	411	183	11, 13, 14, 15, 17, 18, 29	
294000	412	184	11, 13, 14, 15, 18, 29	
294033	414	186	11, 13, 14, 15, 18, 29	
294067	414	187	11, 13, 14, 15, 17, 18, 29	
294100	415	187	11, 13, 14, 15, 18, 29	
294133			11, 13, 14, 15, 18, 29	
294167	277	175	11, 13, 14, 15, 17, 18, 29	
294200	268	168	11, 13, 14, 15, 18, 29	
294233	269	169	11, 13, 14, 15, 18, 29	
294267	272	170	11, 13, 14, 15, 17, 18, 29	
294300	272	171	11, 13, 14, 15, 18, 29	
294333	274	172	11, 13, 14, 15, 18, 29	
294367	275	173	11, 13, 14, 15, 17, 18, 29	
294400			11, 13, 14, 15, 18, 29	
294433	162	152	11, 13, 14, 15, 18, 29	
294467	164	152	11, 13, 14, 15, 17, 18, 29	
294500	166	154	11, 13, 14, 15, 18, 29	
294533	168	154	11, 13, 14, 15, 18, 29	
294567	170	155	11, 13, 14, 15, 17, 18, 29	
294600	172	156	11, 13, 14, 15, 18, 29	
294633	172	156	11, 13, 14, 15, 18, 29	
294667	173	156	11, 13, 14, 15, 17, 18, 29	
294700	174	157	11, 13, 14, 15, 18, 29	
294733	175	158	11, 13, 14, 15, 18, 29	
294767	155	152	11, 13, 14, 15, 17, 18, 29	
294800	296	157	11, 13, 14, 15, 18, 29	
294833	289	158	11, 13, 14, 15, 18, 29	
294867	292	160	11, 13, 14, 15, 17, 18, 29	
294900	293	160	11, 13, 14, 15, 18, 29	
294933	295	161	11, 13, 14, 15, 18, 29	
294967	295	162	11, 13, 14, 15, 17, 18, 29	
295000	297	163	11, 13, 14, 15, 18, 29	
295033	297	163	11, 13, 14, 15, 18, 29	
295067	297	163	11, 13, 14, 15, 17, 18, 29	
295100	289	163	11, 13, 14, 15, 18, 29	
295133	431	178	11, 13, 14, 15, 18, 29	
295167	479	169	11, 13, 14, 15, 17, 18, 29	
295200	478	175	11, 13, 14, 15, 18, 29	
295233	478	172	11, 13, 14, 15, 18, 29	
295267	481	174	11, 13, 14, 15, 17, 18, 29	
295300	485	176	11, 13, 14, 15, 18, 29	
295333	398	156	11, 13, 14, 15, 18, 29	
295367	295	161	11, 13, 14, 15, 17, 18, 29	
295400	292	161	11, 13, 14, 15, 18, 29	
295433	293	163	11, 13, 14, 15, 18, 29	
295467	296	164	11, 13, 14, 15, 17, 18, 29	
295500	297	165	11, 13, 14, 15, 18, 29	
295533	298	165	11, 13, 14, 15, 18, 29	
295567	299	166	11, 13, 14, 15, 17, 18, 29	
295600	298	167	11, 13, 14, 15, 18, 29	
295633	298	165	11, 13, 14, 15, 18, 29	
295667	341	163	11, 13, 14, 15, 17, 18, 29	
295700	344	165	11, 13, 14, 15, 18, 29	
295733	345	165	11, 13, 14, 15, 18, 29	
295767	347	166	11, 13, 14, 15, 17, 18, 29	
295800	348	166	11, 13, 14, 15, 18, 29	
295833	348	167	11, 13, 14, 15, 18, 29	
295867	348	167	11, 13, 14, 15, 17, 18, 29	
295900	346	168	11, 13, 14, 15, 18, 29	
295933	347	168	11, 13, 14, 15, 18, 29	
295967	346	169	11, 13, 14, 15, 17, 18, 29	
296000	335	172	11, 13, 14, 15, 18, 29	
296033			11, 13, 14, 15, 18, 29	
296067			11, 13, 14, 15, 17, 18, 29	
296100			11, 13, 14, 15, 18, 29	
296133	334	178	11, 13, 14, 15, 18, 29	
296167	337	169	11, 13, 14, 15, 17, 18, 29	
296200	344	168	11, 13, 14, 15, 18, 29	
296233	347	168	11, 13, 14, 15, 18, 29	
296267	432	191	11, 13, 14, 15, 17, 18, 29	
296300	461	192	11, 13, 14, 15, 18, 29	
296333	461	191	11, 13, 14, 15, 18, 29	
296367	461	192	11, 13, 14, 15, 17, 18, 29	
296400	464	193	11, 13, 14, 15, 18, 29	
296433	465	193	11, 13, 14, 15, 18, 29	
296467	466	194	11, 13, 14, 15, 17, 18, 29	
296500	467	196	11, 13, 14, 15, 18, 29	
296533	467	196	11, 13, 14, 15, 18, 29	
296567	467	197	11, 13, 14, 15, 17, 18, 29	
296600	467	197	11, 13, 14, 15, 18, 29	
296633	467	197	11, 13, 14, 15, 18, 29	
296667	466	197	11, 13, 14, 15, 17, 18, 29	
296700	467	197	11, 13, 14, 15, 18, 29	
296733	468	197	11, 13, 14, 15, 18, 29	
296767	468	197	11, 13, 14, 15, 17, 18, 29	
296800	467	197	11, 13, 14, 15, 18, 29	
296833	466	197	11, 13, 14, 15, 18, 29	
296867	467	197	11, 13, 14, 15, 17, 18, 29	
296900	467	197	11, 13, 14, 15, 18, 29	
296933	466	197	11, 13, 14, 15, 18, 29	
296967	468	198	11, 13, 14, 15, 17, 18, 29	
297000	468	198	11, 13, 14, 15, 18, 29	
297033	469	198	11, 13, 14, 15, 18, 29	
297067	419	187	11, 13, 14, 15, 17, 18, 29	
297100	314	181	11, 13, 14, 15, 18, 29	
297133	316	174	11, 13, 14, 15, 18, 29	
297167	314	176	11, 13, 14, 15, 17, 18, 29	
297200	314	177	11, 13, 14, 15, 18, 29	
297233	315	178	11, 13, 14, 15, 18, 29	
297267	316	178	11, 13, 14, 15, 17, 18, 29	
297300	316	178	11, 13, 14, 15, 18, 29	
297333	317	178	11, 13, 14, 15, 18, 29	
297367	319	179	11, 13, 14, 15, 17, 18, 29	
297400	319	181	11, 13, 14, 15, 18, 29	
297433	316	180	11, 13, 14, 15, 18, 29	
297467	315	180	11, 13, 14, 15, 17, 18, 29	
297500	315	180	11, 13, 14, 15, 18, 29	
297533	315	181	11, 13, 14, 15, 18, 29	
297567	310	183	11, 13, 14, 15, 17, 18, 29	
297600	293	191	11, 13, 14, 15, 18, 29	
297633			11, 13, 14, 15, 18, 29	
297667			11, 13, 14, 15, 17, 18, 29	
297700			11, 13, 14, 15, 18, 29	
297733	309	202	11, 13, 14, 15, 18, 29	
297767	309	179	11, 13, 14, 15, 17, 18, 29	
297800	295	176	11, 13, 14, 15, 18, 29	
297833	290	175	11, 13, 14, 15, 18, 29	
297867	290	175	11, 13, 14, 15, 17, 18, 29	
297900	294	177	11, 13, 14, 15, 18, 29	
297933	292	176	11, 13, 14, 15, 18, 29	
297967	296	178	11, 13, 14, 15, 17, 18, 29	
298000	295	177	11, 13, 14, 15, 18, 29	
298033	296	178	11, 13, 14, 15, 18, 29	
298067	295	178	11, 13, 14, 15, 17, 18, 29	
298100	373	205	11, 13, 14, 15, 18, 29	
298133	365	203	11, 13, 14, 15, 18, 29	
298167	366	204	11, 13, 14, 15, 17, 18, 29	
298200	366	204	11, 13, 14, 15, 18, 29	
298233	367	205	11, 13, 14, 15, 18, 29	
298267	368	206	11, 13, 14, 15, 17, 18, 29	
298300	368	206	11, 13, 14, 15, 18, 29	
298333	368	207	11, 13, 14, 15, 18, 29	
298367	369	208	11, 13, 14, 15, 17, 18, 29	
298400	368	209	11, 13, 14, 15, 18, 29	
298433	367	210	11, 13, 14, 18, 29	
298467	374	211	11, 13, 14, 17, 18, 29	
298500	334	226	11, 13, 14, 18, 29	
298533	335	225	11, 13, 14, 18, 29	
298567	337	227	11, 13, 14, 17, 18, 29	
298600	338	227	11, 13, 14, 18, 29	
298633	339	228	11, 13, 14, 15, 18, 29	
298667	340	229	11, 13, 14, 15, 17, 18, 29	
298700	323	224	11, 13, 14, 15, 18, 29	
298733	416	193	11, 13, 14, 15, 18, 29	
298767	409	193	11, 13, 14, 17, 18, 29	
298800	410	196	11, 13, 14, 18, 29	
298833	409	197	11, 13, 14, 18, 29	
298867	410	197	11, 13, 14, 17, 18, 29	
298900	412	199	11, 13, 14, 18, 29	
298933	412	201	11, 13, 14, 18, 29	
298967	414	201	11, 13, 14, 17, 18, 29	
299000	413	201	11, 13, 14, 18, 29	
299033	414	201	11, 13, 14, 18, 29	
